time,Activity,Accelerometer.X,Accelerometer.Y,Accelerometer.Z,ID,Ind_ID
2014-02-21 14:03:36,notMoving,-0.5,-0.16,0.86,-_B!,-_B!
2014-02-21 14:03:37,notMoving,-0.5,-0.16,0.86,-_B!,-_B!
2014-02-21 14:03:37,notMoving,-0.5,-0.16,0.86,-_B!,-_B!
2014-02-21 14:03:38,notMoving,-0.5,-0.16,0.86,-_B!,-_B!
2014-02-21 14:03:38,notMoving,-0.5,-0.16,0.86,-_B!,-_B!
2014-02-21 14:03:39,notMoving,-0.48,-0.16,0.86,-_B!,-_B!
2014-02-21 14:51:00,Feed,-0.45,-0.72,-0.48,-_B!,-_B!
2014-02-21 14:51:01,Feed,0.36,-0.75,-1.84,-_B!,-_B!
2014-02-21 14:51:01,Feed,0.36,-0.75,-1.84,-_B!,-_B!
2014-02-21 14:51:02,Feed,0.27,-0.81,-0.55,-_B!,-_B!
2014-02-21 14:51:02,Feed,0.27,-0.81,-0.55,-_B!,-_B!
2014-02-21 14:51:03,Feed,0.02,-0.33,0.03,-_B!,-_B!
2014-02-21 14:51:03,Feed,0.02,-0.33,0.03,-_B!,-_B!
2014-02-21 14:51:04,Feed,-0.02,-0.52,-0.69,-_B!,-_B!
2014-02-21 14:51:04,Feed,-0.02,-0.52,-0.69,-_B!,-_B!
2014-02-21 14:51:05,Feed,-0.14,-1.27,-1.61,-_B!,-_B!
2014-02-21 14:51:05,Feed,-0.14,-1.27,-1.61,-_B!,-_B!
2014-02-21 14:51:06,Feed,-0.13,-0.63,0.2,-_B!,-_B!
2014-02-21 14:51:06,Feed,-0.13,-0.63,0.2,-_B!,-_B!
2014-02-21 14:51:07,Feed,-0.2,-0.34,0.88,-_B!,-_B!
2014-02-21 14:51:07,Feed,-0.2,-0.34,0.88,-_B!,-_B!
2014-02-21 14:51:08,Feed,-0.31,-0.36,0.78,-_B!,-_B!
2014-02-21 14:51:08,Feed,-0.31,-0.36,0.78,-_B!,-_B!
2014-02-21 14:51:09,Feed,-0.39,-0.38,0.75,-_B!,-_B!
2014-02-21 14:51:09,Feed,-0.39,-0.38,0.75,-_B!,-_B!
2014-02-21 14:51:10,Feed,-0.56,-0.33,1.02,-_B!,-_B!
2014-02-21 14:51:10,Feed,-0.56,-0.33,1.02,-_B!,-_B!
2014-02-21 14:51:11,Feed,-0.52,-0.41,0.66,-_B!,-_B!
2014-02-21 14:51:11,Feed,-0.52,-0.41,0.66,-_B!,-_B!
2014-02-21 14:51:12,Feed,-0.45,-0.44,0.73,-_B!,-_B!
2014-02-21 14:51:12,Feed,-0.45,-0.44,0.73,-_B!,-_B!
2014-02-21 14:51:13,Feed,-0.42,-0.44,0.66,-_B!,-_B!
2014-02-21 14:51:13,Feed,-0.42,-0.44,0.66,-_B!,-_B!
2014-02-21 14:51:14,Feed,-0.47,-0.44,0.64,-_B!,-_B!
2014-02-21 14:51:14,Feed,-0.47,-0.44,0.64,-_B!,-_B!
2014-02-21 14:51:15,Feed,-0.48,-0.58,0.55,-_B!,-_B!
2014-02-21 14:51:15,Feed,-0.48,-0.58,0.55,-_B!,-_B!
2014-02-21 14:51:16,Feed,-0.52,-0.33,0.52,-_B!,-_B!
2014-02-21 14:51:16,Feed,-0.52,-0.33,0.52,-_B!,-_B!
2014-02-21 14:51:17,Feed,-0.47,-0.41,0.67,-_B!,-_B!
2014-02-21 14:51:17,Feed,-0.47,-0.41,0.67,-_B!,-_B!
2014-02-21 14:51:18,Feed,-0.44,-0.53,0.72,-_B!,-_B!
2014-02-21 14:51:18,Feed,-0.44,-0.53,0.72,-_B!,-_B!
2014-02-21 14:51:19,Feed,-0.69,-0.58,0.53,-_B!,-_B!
2014-02-21 14:51:19,Feed,-0.69,-0.58,0.53,-_B!,-_B!
2014-02-21 14:51:20,Feed,-0.56,-0.63,0.41,-_B!,-_B!
2014-02-21 14:51:20,Feed,-0.56,-0.63,0.41,-_B!,-_B!
2014-02-21 14:51:21,Feed,-0.52,-0.53,0.72,-_B!,-_B!
2014-02-21 14:51:21,Feed,-0.52,-0.53,0.72,-_B!,-_B!
2014-02-21 14:51:22,Feed,-0.53,-0.56,0.73,-_B!,-_B!
2014-02-21 14:51:22,Feed,-0.53,-0.56,0.73,-_B!,-_B!
2014-02-21 14:51:23,Feed,-0.52,-0.5,0.8,-_B!,-_B!
2014-02-21 14:51:23,Feed,-0.52,-0.5,0.8,-_B!,-_B!
2014-02-21 14:51:24,Feed,-0.48,-0.47,0.73,-_B!,-_B!
2014-02-21 14:51:24,Feed,-0.48,-0.47,0.73,-_B!,-_B!
2014-02-21 14:51:25,Feed,-0.5,-0.34,0.56,-_B!,-_B!
2014-02-21 14:51:25,Feed,-0.5,-0.34,0.56,-_B!,-_B!
2014-02-21 14:51:26,Feed,-0.52,-0.34,0.64,-_B!,-_B!
2014-02-21 14:51:26,Feed,-0.52,-0.34,0.64,-_B!,-_B!
2014-02-21 14:51:27,Feed,-0.47,-0.41,0.88,-_B!,-_B!
2014-02-21 14:51:27,Feed,-0.47,-0.41,0.88,-_B!,-_B!
2014-02-21 14:51:28,Feed,-0.5,-0.38,0.8,-_B!,-_B!
2014-02-21 14:51:28,Feed,-0.5,-0.38,0.8,-_B!,-_B!
2014-02-21 14:51:29,Feed,-0.42,-0.34,0.83,-_B!,-_B!
2014-02-21 14:51:29,Feed,-0.42,-0.34,0.83,-_B!,-_B!
2014-02-21 14:51:30,Feed,-0.47,-0.41,0.73,-_B!,-_B!
2014-02-21 14:51:30,Feed,-0.47,-0.41,0.73,-_B!,-_B!
2014-02-21 14:51:31,Feed,-0.47,-0.41,0.7,-_B!,-_B!
2014-02-21 14:51:31,Feed,-0.47,-0.41,0.7,-_B!,-_B!
2014-02-21 14:51:32,Feed,-0.55,-0.33,0.73,-_B!,-_B!
2014-02-21 14:51:32,Feed,-0.55,-0.33,0.73,-_B!,-_B!
2014-02-21 14:51:33,Feed,-0.53,-0.27,0.81,-_B!,-_B!
2014-02-21 14:51:33,Feed,-0.53,-0.27,0.81,-_B!,-_B!
2014-02-21 14:51:34,Feed,-0.59,-0.3,0.86,-_B!,-_B!
2014-02-21 14:51:34,Feed,-0.59,-0.3,0.86,-_B!,-_B!
2014-02-21 14:51:35,Feed,-0.53,-0.25,0.7,-_B!,-_B!
2014-02-21 14:51:35,Feed,-0.53,-0.25,0.7,-_B!,-_B!
2014-02-21 14:51:36,Feed,-0.33,-0.22,0.86,-_B!,-_B!
2014-02-21 14:51:36,Feed,-0.33,-0.22,0.86,-_B!,-_B!
2014-02-21 14:51:37,Feed,-0.42,-0.14,0.84,-_B!,-_B!
2014-02-21 14:51:37,Feed,-0.42,-0.14,0.84,-_B!,-_B!
2014-02-21 14:51:38,Feed,-0.45,-0.19,0.7,-_B!,-_B!
2014-02-21 14:51:38,Feed,-0.45,-0.19,0.7,-_B!,-_B!
2014-02-21 14:51:39,Feed,-0.44,-0.3,0.81,-_B!,-_B!
2014-02-21 14:51:39,Feed,-0.44,-0.3,0.81,-_B!,-_B!
2014-02-21 14:51:40,Feed,-0.55,-0.47,0.92,-_B!,-_B!
2014-02-21 14:51:40,Feed,-0.55,-0.47,0.92,-_B!,-_B!
2014-02-21 14:51:41,Feed,-0.5,-0.28,0.8,-_B!,-_B!
2014-02-21 14:51:41,Feed,-0.5,-0.28,0.8,-_B!,-_B!
2014-02-21 14:51:42,Feed,-0.48,-0.28,0.72,-_B!,-_B!
2014-02-21 14:51:42,Feed,-0.48,-0.28,0.72,-_B!,-_B!
2014-02-21 14:51:43,Feed,-0.41,-0.44,0.73,-_B!,-_B!
2014-02-21 14:51:43,Feed,-0.41,-0.44,0.73,-_B!,-_B!
2014-02-21 14:51:44,Feed,-0.47,-0.44,0.72,-_B!,-_B!
2014-02-21 14:51:44,Feed,-0.47,-0.44,0.72,-_B!,-_B!
2014-02-21 14:51:45,Feed,-0.58,-0.36,0.72,-_B!,-_B!
2014-02-21 14:51:45,Feed,-0.58,-0.36,0.72,-_B!,-_B!
2014-02-21 14:51:46,Feed,-0.41,-0.31,0.66,-_B!,-_B!
2014-02-21 14:51:46,Feed,-0.41,-0.31,0.66,-_B!,-_B!
2014-02-21 14:51:47,Feed,-0.45,-0.31,0.8,-_B!,-_B!
2014-02-21 14:51:47,Feed,-0.45,-0.31,0.8,-_B!,-_B!
2014-02-21 14:51:48,Feed,-0.48,-0.36,0.69,-_B!,-_B!
2014-02-21 14:51:51,Feed,-0.7,-0.53,0.66,-_B!,-_B!
2014-02-21 14:51:52,Feed,-0.58,-0.41,0.92,-_B!,-_B!
2014-02-21 14:51:52,Feed,-0.58,-0.41,0.92,-_B!,-_B!
2014-02-21 14:51:53,Feed,-0.64,-0.48,0.69,-_B!,-_B!
2014-02-21 14:51:53,Feed,-0.64,-0.48,0.69,-_B!,-_B!
2014-02-21 14:51:54,Feed,-0.56,-0.45,0.72,-_B!,-_B!
2014-02-21 14:51:54,Feed,-0.56,-0.45,0.72,-_B!,-_B!
2014-02-21 14:51:55,Feed,-0.41,-0.52,1.06,-_B!,-_B!
2014-02-21 14:51:57,Feed,-0.45,-0.3,0.84,-_B!,-_B!
2014-02-21 14:51:58,Feed,-0.48,-0.44,0.77,-_B!,-_B!
2014-02-21 14:51:58,Feed,-0.48,-0.44,0.77,-_B!,-_B!
2014-02-21 14:51:59,Feed,-0.48,-0.42,0.61,-_B!,-_B!
2014-02-21 14:51:59,Feed,-0.48,-0.42,0.61,-_B!,-_B!
2014-02-21 14:52:00,Feed,-0.53,-0.39,0.84,-_B!,-_B!
2014-02-21 14:52:00,Feed,-0.53,-0.39,0.84,-_B!,-_B!
2014-02-21 14:52:01,Feed,-0.56,-0.47,0.69,-_B!,-_B!
2014-02-21 14:52:01,Feed,-0.56,-0.47,0.69,-_B!,-_B!
2014-02-21 14:52:02,Feed,-0.73,-0.36,0.7,-_B!,-_B!
2014-02-21 14:52:02,Feed,-0.73,-0.36,0.7,-_B!,-_B!
2014-02-21 14:52:03,Feed,-0.64,-0.38,0.77,-_B!,-_B!
2014-02-21 14:52:03,Feed,-0.64,-0.38,0.77,-_B!,-_B!
2014-02-21 14:52:04,Feed,-0.67,-0.27,0.8,-_B!,-_B!
2014-02-21 14:52:04,Feed,-0.67,-0.27,0.8,-_B!,-_B!
2014-02-21 14:52:05,Feed,-0.59,-0.27,0.75,-_B!,-_B!
2014-02-21 14:52:05,Feed,-0.59,-0.27,0.75,-_B!,-_B!
2014-02-21 14:52:06,Feed,-0.58,-0.28,0.7,-_B!,-_B!
2014-02-21 14:52:06,Feed,-0.58,-0.28,0.7,-_B!,-_B!
2014-02-21 14:52:07,Feed,-0.55,-0.31,0.69,-_B!,-_B!
2014-02-21 14:52:07,Feed,-0.55,-0.31,0.69,-_B!,-_B!
2014-02-21 14:52:08,Feed,-0.47,-0.7,0.64,-_B!,-_B!
2014-02-21 14:52:08,Feed,-0.47,-0.7,0.64,-_B!,-_B!
2014-02-21 14:52:09,Feed,-0.48,-0.58,0.75,-_B!,-_B!
2014-02-21 14:52:09,Feed,-0.48,-0.58,0.75,-_B!,-_B!
2014-02-21 14:52:10,Feed,-0.47,-0.47,0.78,-_B!,-_B!
2014-02-21 14:52:10,Feed,-0.47,-0.47,0.78,-_B!,-_B!
2014-02-21 14:52:11,Feed,-0.5,-0.47,0.69,-_B!,-_B!
2014-02-21 14:52:11,Feed,-0.5,-0.47,0.69,-_B!,-_B!
2014-02-21 14:52:12,Feed,-0.53,-0.45,0.72,-_B!,-_B!
2014-02-21 14:52:12,Feed,-0.53,-0.45,0.72,-_B!,-_B!
2014-02-21 14:52:13,Feed,-0.59,-0.3,0.8,-_B!,-_B!
2014-02-21 14:52:13,Feed,-0.59,-0.3,0.8,-_B!,-_B!
2014-02-21 14:52:14,Feed,-0.58,-0.38,0.7,-_B!,-_B!
2014-02-21 14:52:14,Feed,-0.58,-0.38,0.7,-_B!,-_B!
2014-02-21 14:52:15,Feed,-0.59,-0.36,0.77,-_B!,-_B!
2014-02-21 14:52:15,Feed,-0.59,-0.36,0.77,-_B!,-_B!
2014-02-21 14:52:16,Feed,-0.56,-0.36,0.72,-_B!,-_B!
2014-02-21 14:52:16,Feed,-0.56,-0.36,0.72,-_B!,-_B!
2014-02-21 14:52:17,Feed,-0.53,-0.31,0.67,-_B!,-_B!
2014-02-21 14:52:17,Feed,-0.53,-0.31,0.67,-_B!,-_B!
2014-02-21 14:52:18,Feed,-0.59,-0.11,0.94,-_B!,-_B!
2014-02-21 14:52:18,Feed,-0.59,-0.11,0.94,-_B!,-_B!
2014-02-21 14:52:19,Feed,-0.61,-0.13,0.73,-_B!,-_B!
2014-02-21 14:52:19,Feed,-0.61,-0.13,0.73,-_B!,-_B!
2014-02-21 14:52:20,Feed,-0.52,-0.22,0.91,-_B!,-_B!
2014-02-21 14:52:20,Feed,-0.52,-0.22,0.91,-_B!,-_B!
2014-02-21 14:52:21,Feed,-0.48,-0.34,0.7,-_B!,-_B!
2014-02-21 14:52:21,Feed,-0.48,-0.34,0.7,-_B!,-_B!
2014-02-21 14:52:22,Feed,-0.48,-0.2,0.44,-_B!,-_B!
2014-02-21 14:52:22,Feed,-0.48,-0.2,0.44,-_B!,-_B!
2014-02-21 14:52:23,Feed,-0.5,-0.36,0.75,-_B!,-_B!
2014-02-21 14:52:23,Feed,-0.5,-0.36,0.75,-_B!,-_B!
2014-02-21 14:52:24,Feed,-0.5,-0.31,0.64,-_B!,-_B!
2014-02-21 14:52:24,Feed,-0.5,-0.31,0.64,-_B!,-_B!
2014-02-21 14:52:25,Feed,-0.61,-0.38,0.75,-_B!,-_B!
2014-02-21 14:52:25,Feed,-0.61,-0.38,0.75,-_B!,-_B!
2014-02-21 14:52:26,Feed,-0.53,-0.5,0.69,-_B!,-_B!
2014-02-21 14:52:26,Feed,-0.53,-0.5,0.69,-_B!,-_B!
2014-02-21 14:52:27,Feed,-0.53,-0.59,0.63,-_B!,-_B!
2014-02-21 14:52:27,Feed,-0.53,-0.59,0.63,-_B!,-_B!
2014-02-21 14:52:28,Feed,-0.53,-0.36,0.75,-_B!,-_B!
2014-02-21 14:52:28,Feed,-0.53,-0.36,0.75,-_B!,-_B!
2014-02-21 14:52:29,Feed,-0.58,-0.3,0.72,-_B!,-_B!
2014-02-21 14:52:29,Feed,-0.58,-0.3,0.72,-_B!,-_B!
2014-02-21 14:52:30,Feed,-0.61,-0.3,0.66,-_B!,-_B!
2014-02-21 14:52:30,Feed,-0.61,-0.3,0.66,-_B!,-_B!
2014-02-21 14:52:31,Feed,-0.64,-0.3,0.64,-_B!,-_B!
2014-02-21 14:52:31,Feed,-0.64,-0.3,0.64,-_B!,-_B!
2014-02-21 14:52:32,Feed,-0.69,-0.25,0.41,-_B!,-_B!
2014-02-21 14:52:32,Feed,-0.69,-0.25,0.41,-_B!,-_B!
2014-02-21 14:52:33,Feed,-0.66,-0.25,0.81,-_B!,-_B!
2014-02-21 14:52:33,Feed,-0.66,-0.25,0.81,-_B!,-_B!
2014-02-21 14:52:34,Feed,-0.8,-0.39,0.81,-_B!,-_B!
2014-02-21 14:52:34,Feed,-0.8,-0.39,0.81,-_B!,-_B!
2014-02-21 14:52:35,Feed,-0.75,-0.39,0.72,-_B!,-_B!
2014-02-21 14:52:35,Feed,-0.75,-0.39,0.72,-_B!,-_B!
2014-02-21 14:52:36,Feed,-0.61,-0.53,0.56,-_B!,-_B!
2014-02-21 14:52:36,Feed,-0.61,-0.53,0.56,-_B!,-_B!
2014-02-21 14:52:37,Feed,-0.56,-0.42,0.73,-_B!,-_B!
2014-02-21 14:52:37,Feed,-0.56,-0.42,0.73,-_B!,-_B!
2014-02-21 14:52:38,Feed,-0.64,-0.47,0.8,-_B!,-_B!
2014-02-21 14:52:38,Feed,-0.64,-0.47,0.8,-_B!,-_B!
2014-02-21 14:52:39,Feed,-0.61,-0.5,0.7,-_B!,-_B!
2014-02-21 14:52:39,Feed,-0.61,-0.5,0.7,-_B!,-_B!
2014-02-21 14:52:40,Feed,-0.5,-0.34,0.78,-_B!,-_B!
2014-02-21 14:52:40,Feed,-0.5,-0.34,0.78,-_B!,-_B!
2014-02-21 14:52:41,Feed,-0.52,-0.45,0.61,-_B!,-_B!
2014-02-21 14:52:41,Feed,-0.52,-0.45,0.61,-_B!,-_B!
2014-02-21 14:52:42,Feed,-0.45,-0.55,0.84,-_B!,-_B!
2014-02-21 14:52:42,Feed,-0.45,-0.55,0.84,-_B!,-_B!
2014-02-21 14:52:43,Feed,-0.34,-0.48,0.78,-_B!,-_B!
2014-02-21 14:52:43,Feed,-0.34,-0.48,0.78,-_B!,-_B!
2014-02-21 14:52:44,Feed,-0.5,-0.5,0.61,-_B!,-_B!
2014-02-21 14:52:44,Feed,-0.5,-0.5,0.61,-_B!,-_B!
2014-02-21 14:52:45,Feed,-0.47,-0.5,0.61,-_B!,-_B!
2014-02-21 14:52:45,Feed,-0.47,-0.5,0.61,-_B!,-_B!
2014-02-21 14:52:46,Feed,-0.5,-0.3,0.61,-_B!,-_B!
2014-02-21 14:52:46,Feed,-0.5,-0.3,0.61,-_B!,-_B!
2014-02-21 14:52:47,Feed,-0.52,-0.31,0.73,-_B!,-_B!
2014-02-21 14:52:47,Feed,-0.52,-0.31,0.73,-_B!,-_B!
2014-02-21 14:52:48,Feed,-0.42,-0.45,0.63,-_B!,-_B!
2014-02-21 14:52:48,Feed,-0.42,-0.45,0.63,-_B!,-_B!
2014-02-21 14:52:49,Feed,-0.81,-0.36,0.45,-_B!,-_B!
2014-02-21 14:52:49,Feed,-0.81,-0.36,0.45,-_B!,-_B!
2014-02-21 14:52:50,Feed,-0.59,-0.36,0.59,-_B!,-_B!
2014-02-21 14:52:50,Feed,-0.59,-0.36,0.59,-_B!,-_B!
2014-02-21 14:52:51,Feed,-0.55,-0.42,0.67,-_B!,-_B!
2014-02-21 14:52:51,Feed,-0.55,-0.42,0.67,-_B!,-_B!
2014-02-21 14:52:52,Feed,-0.55,-0.44,0.56,-_B!,-_B!
2014-02-21 14:52:52,Feed,-0.55,-0.44,0.56,-_B!,-_B!
2014-02-21 14:52:53,Feed,-0.53,-0.45,0.84,-_B!,-_B!
2014-02-21 14:52:53,Feed,-0.53,-0.45,0.84,-_B!,-_B!
2014-02-21 14:52:54,Feed,-0.55,-0.44,0.72,-_B!,-_B!
2014-02-21 14:52:54,Feed,-0.55,-0.44,0.72,-_B!,-_B!
2014-02-21 14:52:55,Feed,-0.63,-0.39,0.83,-_B!,-_B!
2014-02-21 14:52:55,Feed,-0.63,-0.39,0.83,-_B!,-_B!
2014-02-21 14:52:56,Feed,-0.55,-0.38,0.75,-_B!,-_B!
2014-02-21 14:52:56,Feed,-0.55,-0.38,0.75,-_B!,-_B!
2014-02-21 14:52:57,Feed,-0.53,-0.45,0.59,-_B!,-_B!
2014-02-21 14:52:57,Feed,-0.53,-0.45,0.59,-_B!,-_B!
2014-02-21 14:52:58,Feed,-0.58,-0.36,0.73,-_B!,-_B!
2014-02-21 14:52:58,Feed,-0.58,-0.36,0.73,-_B!,-_B!
2014-02-21 14:52:59,Feed,-0.59,-0.2,0.92,-_B!,-_B!
2014-02-21 14:52:59,Feed,-0.59,-0.2,0.92,-_B!,-_B!
2014-02-21 14:53:00,Feed,-0.56,-0.23,0.75,-_B!,-_B!
2014-02-21 14:53:00,Feed,-0.56,-0.23,0.75,-_B!,-_B!
2014-02-21 14:53:01,Feed,-0.61,-0.39,0.89,-_B!,-_B!
2014-02-21 14:53:01,Feed,-0.61,-0.39,0.89,-_B!,-_B!
2014-02-21 14:53:02,Feed,-0.67,-0.38,0.69,-_B!,-_B!
2014-02-21 15:37:29,Feed,-0.5,-0.64,0.64,-_B!,-_B!
2014-02-21 15:37:30,Feed,-0.53,-0.61,0.78,-_B!,-_B!
2014-02-21 15:37:30,Feed,-0.53,-0.61,0.78,-_B!,-_B!
2014-02-21 15:37:31,Feed,-0.56,-0.56,0.58,-_B!,-_B!
2014-02-21 15:37:31,Feed,-0.56,-0.56,0.58,-_B!,-_B!
2014-02-21 15:37:32,Feed,-0.53,-0.64,0.63,-_B!,-_B!
2014-02-21 15:37:32,Feed,-0.53,-0.64,0.63,-_B!,-_B!
2014-02-21 15:37:33,Feed,-0.56,-0.53,0.64,-_B!,-_B!
2014-02-21 15:37:33,Feed,-0.56,-0.53,0.64,-_B!,-_B!
2014-02-21 15:37:34,Feed,-0.56,-0.61,0.75,-_B!,-_B!
2014-02-21 15:37:34,Feed,-0.56,-0.61,0.75,-_B!,-_B!
2014-02-21 15:37:35,Feed,-0.56,-0.48,0.59,-_B!,-_B!
2014-02-21 15:37:35,Feed,-0.56,-0.48,0.59,-_B!,-_B!
2014-02-21 15:37:36,Feed,-0.5,-0.53,0.77,-_B!,-_B!
2014-02-21 15:37:36,Feed,-0.5,-0.53,0.77,-_B!,-_B!
2014-02-21 15:37:37,Feed,-0.5,-0.56,0.66,-_B!,-_B!
2014-02-21 15:37:37,Feed,-0.5,-0.56,0.66,-_B!,-_B!
2014-02-21 15:37:38,Feed,-0.64,-0.56,0.45,-_B!,-_B!
2014-02-21 15:37:38,Feed,-0.64,-0.56,0.45,-_B!,-_B!
2014-02-21 15:37:39,Feed,-0.67,-0.59,0.73,-_B!,-_B!
2014-02-21 15:37:39,Feed,-0.67,-0.59,0.73,-_B!,-_B!
2014-02-21 15:37:40,Feed,-0.5,-0.63,0.66,-_B!,-_B!
2014-02-21 15:37:40,Feed,-0.5,-0.63,0.66,-_B!,-_B!
2014-02-21 15:37:41,Feed,-0.52,-0.59,0.64,-_B!,-_B!
2014-02-21 15:37:41,Feed,-0.52,-0.59,0.64,-_B!,-_B!
2014-02-21 15:37:42,Feed,-0.5,-0.58,0.67,-_B!,-_B!
2014-02-21 15:37:42,Feed,-0.5,-0.58,0.67,-_B!,-_B!
2014-02-21 15:37:43,Feed,-0.55,-0.47,0.77,-_B!,-_B!
2014-02-21 15:37:43,Feed,-0.55,-0.47,0.77,-_B!,-_B!
2014-02-21 15:37:44,Feed,-0.52,-0.63,0.61,-_B!,-_B!
2014-02-21 15:37:44,Feed,-0.52,-0.63,0.61,-_B!,-_B!
2014-02-21 15:37:45,Feed,-0.48,-0.69,0.58,-_B!,-_B!
2014-02-21 15:37:45,Feed,-0.48,-0.69,0.58,-_B!,-_B!
2014-02-21 15:37:46,Feed,-0.36,-0.66,0.64,-_B!,-_B!
2014-02-21 15:37:46,Feed,-0.36,-0.66,0.64,-_B!,-_B!
2014-02-21 15:37:47,Feed,-0.31,-0.66,0.5,-_B!,-_B!
2014-02-21 15:37:47,Feed,-0.31,-0.66,0.5,-_B!,-_B!
2014-02-21 15:37:48,Feed,-0.41,-0.59,0.64,-_B!,-_B!
2014-02-21 15:37:48,Feed,-0.41,-0.59,0.64,-_B!,-_B!
2014-02-21 15:37:49,Feed,-0.44,-0.55,0.61,-_B!,-_B!
2014-02-21 15:37:49,Feed,-0.44,-0.55,0.61,-_B!,-_B!
2014-02-21 15:37:50,Feed,-0.61,-0.52,0.63,-_B!,-_B!
2014-02-21 15:37:50,Feed,-0.61,-0.52,0.63,-_B!,-_B!
2014-02-21 15:37:51,Feed,-0.48,-0.48,0.73,-_B!,-_B!
2014-02-21 15:37:51,Feed,-0.48,-0.48,0.73,-_B!,-_B!
2014-02-21 15:37:52,Feed,-0.47,-0.66,0.64,-_B!,-_B!
2014-02-21 15:37:52,Feed,-0.47,-0.66,0.64,-_B!,-_B!
2014-02-21 15:37:53,Feed,-0.41,-0.78,0.45,-_B!,-_B!
2014-02-21 15:37:53,Feed,-0.41,-0.78,0.45,-_B!,-_B!
2014-02-21 15:37:54,Feed,-0.42,-0.81,0.72,-_B!,-_B!
2014-02-21 15:37:54,Feed,-0.42,-0.81,0.72,-_B!,-_B!
2014-02-21 15:37:55,Feed,-0.42,-0.83,0.55,-_B!,-_B!
2014-02-21 15:37:55,Feed,-0.42,-0.83,0.55,-_B!,-_B!
2014-02-21 15:37:56,Feed,-0.48,-0.75,0.63,-_B!,-_B!
2014-02-21 15:37:56,Feed,-0.48,-0.75,0.63,-_B!,-_B!
2014-02-21 15:37:57,Feed,-0.56,-0.66,0.45,-_B!,-_B!
2014-02-21 15:37:57,Feed,-0.56,-0.66,0.45,-_B!,-_B!
2014-02-21 15:37:58,Feed,-0.48,-0.67,0.44,-_B!,-_B!
2014-02-21 15:37:58,Feed,-0.48,-0.67,0.44,-_B!,-_B!
2014-02-21 15:37:59,Feed,-0.5,-0.55,0.63,-_B!,-_B!
2014-02-21 15:37:59,Feed,-0.5,-0.55,0.63,-_B!,-_B!
2014-02-21 15:38:00,Feed,-0.64,-0.48,0.58,-_B!,-_B!
2014-02-21 15:38:00,Feed,-0.64,-0.48,0.58,-_B!,-_B!
2014-02-21 15:38:01,Feed,-0.55,-0.64,0.59,-_B!,-_B!
2014-02-21 15:38:01,Feed,-0.55,-0.64,0.59,-_B!,-_B!
2014-02-21 15:38:02,Feed,-0.47,-0.64,0.69,-_B!,-_B!
2014-02-21 15:38:02,Feed,-0.47,-0.64,0.69,-_B!,-_B!
2014-02-21 15:38:03,Feed,-0.48,-0.64,0.77,-_B!,-_B!
2014-02-21 15:38:03,Feed,-0.48,-0.64,0.77,-_B!,-_B!
2014-02-21 15:38:04,Feed,-0.41,-0.88,0.66,-_B!,-_B!
2014-02-21 15:38:04,Feed,-0.41,-0.88,0.66,-_B!,-_B!
2014-02-21 15:38:05,Feed,-0.47,-0.7,0.66,-_B!,-_B!
2014-02-21 15:38:05,Feed,-0.47,-0.7,0.66,-_B!,-_B!
2014-02-21 15:38:06,Feed,-0.58,-0.59,0.52,-_B!,-_B!
2014-02-21 15:38:06,Feed,-0.58,-0.59,0.52,-_B!,-_B!
2014-02-21 15:38:07,Feed,-0.44,-0.58,0.69,-_B!,-_B!
2014-02-21 15:38:07,Feed,-0.44,-0.58,0.69,-_B!,-_B!
2014-02-21 15:38:08,Feed,-0.44,-0.63,0.59,-_B!,-_B!
2014-02-21 15:38:08,Feed,-0.44,-0.63,0.59,-_B!,-_B!
2014-02-21 15:38:09,Feed,-0.31,-0.72,0.7,-_B!,-_B!
2014-02-21 15:38:09,Feed,-0.31,-0.72,0.7,-_B!,-_B!
2014-02-21 15:38:10,Feed,-0.39,-0.61,0.77,-_B!,-_B!
2014-02-21 15:38:10,Feed,-0.39,-0.61,0.77,-_B!,-_B!
2014-02-21 15:38:11,Feed,-0.44,-0.53,0.58,-_B!,-_B!
2014-02-21 15:38:11,Feed,-0.44,-0.53,0.58,-_B!,-_B!
2014-02-21 15:38:12,Feed,-0.47,-0.59,0.72,-_B!,-_B!
2014-02-21 15:38:12,Feed,-0.47,-0.59,0.72,-_B!,-_B!
2014-02-21 15:38:13,Feed,-0.52,-0.63,0.66,-_B!,-_B!
2014-02-21 15:38:13,Feed,-0.52,-0.63,0.66,-_B!,-_B!
2014-02-21 15:38:14,Feed,-0.42,-0.5,0.7,-_B!,-_B!
2014-02-21 15:38:14,Feed,-0.42,-0.5,0.7,-_B!,-_B!
2014-02-21 15:38:15,Feed,-0.17,-0.55,0.77,-_B!,-_B!
2014-02-21 15:38:15,Feed,-0.17,-0.55,0.77,-_B!,-_B!
2014-02-21 15:38:16,Feed,-0.33,-0.58,0.66,-_B!,-_B!
2014-02-21 15:38:16,Feed,-0.33,-0.58,0.66,-_B!,-_B!
2014-02-21 15:38:17,Feed,-0.45,-0.69,0.56,-_B!,-_B!
2014-02-21 15:38:17,Feed,-0.45,-0.69,0.56,-_B!,-_B!
2014-02-21 15:38:18,Feed,-0.44,-0.66,0.67,-_B!,-_B!
2014-02-21 15:38:18,Feed,-0.44,-0.66,0.67,-_B!,-_B!
2014-02-21 15:38:19,Feed,-0.48,-0.63,0.64,-_B!,-_B!
