Time,Activity,Accelerometer.X,Accelerometer.Y,Accelerometer.Z,ID
2014-02-23T15:33:34Z,VertMove,0.52,-0.19,1.98,Y!_B!
2014-02-23T15:33:35Z,VertMove,0.56,-0.44,-0.05,Y!_B!
2014-02-23T15:33:36Z,StatMove,0.5,-0.63,-0.17,Y!_B!
2014-02-23T15:33:37Z,StatMove,0.56,-0.33,0.66,Y!_B!
2014-02-23T15:33:37Z,StatMove,0.56,-0.33,0.66,Y!_B!
2014-02-23T15:33:38Z,StatMove,0.41,-0.11,0.78,Y!_B!
2014-02-23T15:33:38Z,StatMove,0.41,-0.11,0.78,Y!_B!
2014-02-23T15:33:39Z,StatMove,0.23,-0.13,0.94,Y!_B!
2014-02-23T15:33:39Z,StatMove,0.23,-0.13,0.94,Y!_B!
2014-02-23T15:33:40Z,StatMove,0.11,-0.11,0.92,Y!_B!
2014-02-23T15:33:41Z,VertMove,-0.03,0.05,0.91,Y!_B!
2014-02-23T15:33:42Z,VertMove,-0.22,0.11,0.84,Y!_B!
2014-02-23T15:33:42Z,VertMove,-0.22,0.11,0.84,Y!_B!
2014-02-23T15:33:43Z,VertMove,-0.42,-0.08,0.63,Y!_B!
2014-02-23T15:33:43Z,VertMove,-0.42,-0.08,0.63,Y!_B!
2014-02-23T15:33:44Z,VertMove,-0.58,-0.16,0.63,Y!_B!
2014-02-23T15:33:44Z,VertMove,-0.58,-0.16,0.63,Y!_B!
2014-02-23T15:33:45Z,VertMove,-0.66,-0.19,0.63,Y!_B!
2014-02-23T15:33:45Z,VertMove,-0.66,-0.19,0.63,Y!_B!
2014-02-23T15:33:46Z,VertMove,-0.52,-0.52,0.05,Y!_B!
2014-02-23T15:33:46Z,VertMove,-0.52,-0.52,0.05,Y!_B!
2014-02-23T15:33:47Z,VertMove,-0.3,-0.78,-0.5,Y!_B!
2014-02-23T15:33:48Z,StatMove,-0.38,-0.84,-0.48,Y!_B!
2014-02-23T15:33:49Z,StatMove,-0.3,-0.69,-0.84,Y!_B!
2014-02-23T15:33:49Z,StatMove,-0.3,-0.69,-0.84,Y!_B!
2014-02-23T15:33:50Z,StatMove,0.11,-0.5,-0.89,Y!_B!
2014-02-23T15:33:50Z,StatMove,0.11,-0.5,-0.89,Y!_B!
2014-02-23T15:33:51Z,StatMove,-0.02,-0.66,-0.64,Y!_B!
2014-02-23T15:33:51Z,StatMove,-0.02,-0.66,-0.64,Y!_B!
2014-02-23T15:33:52Z,StatMove,0.14,-0.28,-0.03,Y!_B!
2014-02-23T15:33:52Z,StatMove,0.14,-0.28,-0.03,Y!_B!
2014-02-23T15:33:53Z,StatMove,0.28,-0.63,0.78,Y!_B!
2014-02-23T15:33:53Z,StatMove,0.28,-0.63,0.78,Y!_B!
2014-02-23T15:33:54Z,StatMove,-0.08,-0.38,0.83,Y!_B!
2014-02-23T15:33:54Z,StatMove,-0.08,-0.38,0.83,Y!_B!
2014-02-23T15:33:55Z,StatMove,-0.05,-0.2,0.81,Y!_B!
2014-02-23T15:33:55Z,StatMove,-0.05,-0.2,0.81,Y!_B!
2014-02-23T15:33:56Z,StatMove,-0.23,-0.22,0.84,Y!_B!
2014-02-23T15:33:56Z,StatMove,-0.23,-0.22,0.84,Y!_B!
2014-02-23T15:33:57Z,StatMove,-0.31,-0.17,0.84,Y!_B!
2014-02-23T15:33:57Z,StatMove,-0.31,-0.17,0.84,Y!_B!
2014-02-23T15:33:58Z,StatMove,-0.38,-0.17,0.81,Y!_B!
2014-02-23T15:33:58Z,StatMove,-0.38,-0.17,0.81,Y!_B!
2014-02-23T15:33:59Z,StatMove,-0.41,-0.08,0.84,Y!_B!
2014-02-23T15:33:59Z,StatMove,-0.41,-0.08,0.84,Y!_B!
2014-02-23T15:34:00Z,StatMove,-0.41,-0.05,0.84,Y!_B!
2014-02-23T15:34:00Z,StatMove,-0.41,-0.05,0.84,Y!_B!
2014-02-23T15:34:01Z,StatMove,-0.34,-0.02,0.81,Y!_B!
2014-02-23T15:34:01Z,StatMove,-0.34,-0.02,0.81,Y!_B!
2014-02-23T15:34:02Z,StatMove,-0.31,0.03,0.88,Y!_B!
2014-02-23T15:34:02Z,StatMove,-0.31,0.03,0.88,Y!_B!
2014-02-23T15:34:03Z,StatMove,-0.38,0.03,0.84,Y!_B!
2014-02-23T15:34:03Z,StatMove,-0.38,0.03,0.84,Y!_B!
2014-02-23T15:34:04Z,StatMove,-0.41,0,0.86,Y!_B!
2014-02-23T15:34:04Z,StatMove,-0.41,0,0.86,Y!_B!
2014-02-23T15:34:05Z,StatMove,-0.23,-0.03,0.91,Y!_B!
2014-02-23T15:34:05Z,StatMove,-0.23,-0.03,0.91,Y!_B!
2014-02-23T15:34:06Z,StatMove,-0.17,-0.02,0.92,Y!_B!
2014-02-23T15:34:06Z,StatMove,-0.17,-0.02,0.92,Y!_B!
2014-02-23T15:34:07Z,StatMove,-0.27,0.02,0.81,Y!_B!
2014-02-23T15:34:07Z,StatMove,-0.27,0.02,0.81,Y!_B!
2014-02-23T15:34:08Z,StatMove,-0.33,0.02,0.88,Y!_B!
2014-02-23T15:34:08Z,StatMove,-0.33,0.02,0.88,Y!_B!
2014-02-23T15:34:09Z,StatMove,-0.33,0.02,0.88,Y!_B!
2014-02-23T15:34:09Z,StatMove,-0.33,0.02,0.88,Y!_B!
2014-02-23T15:34:10Z,StatMove,-0.2,0.08,0.92,Y!_B!
2014-02-23T15:34:10Z,StatMove,-0.2,0.08,0.92,Y!_B!
2014-02-23T15:34:11Z,StatMove,-0.14,0.06,0.94,Y!_B!
2014-02-23T15:34:11Z,StatMove,-0.14,0.06,0.94,Y!_B!
2014-02-23T15:34:12Z,StatMove,-0.02,0,0.88,Y!_B!
2014-02-23T15:34:12Z,StatMove,-0.02,0,0.88,Y!_B!
2014-02-23T15:34:13Z,StatMove,-0.08,-0.22,0.78,Y!_B!
2014-02-23T15:34:13Z,StatMove,-0.08,-0.22,0.78,Y!_B!
2014-02-23T15:34:14Z,StatMove,-0.11,-0.33,0.8,Y!_B!
2014-02-23T15:34:14Z,StatMove,-0.11,-0.33,0.8,Y!_B!
2014-02-23T15:34:15Z,StatMove,-0.03,-0.34,0.83,Y!_B!
2014-02-23T15:34:16Z,VertMove,0.05,-0.03,0.89,Y!_B!
2014-02-23T15:34:17Z,VertMove,0.09,0.08,0.88,Y!_B!
2014-02-23T15:34:17Z,VertMove,0.09,0.08,0.88,Y!_B!
2014-02-23T15:34:18Z,VertMove,0.25,0.02,0.8,Y!_B!
2014-02-23T15:34:18Z,VertMove,0.25,0.02,0.8,Y!_B!
2014-02-23T15:34:19Z,VertMove,0.2,-0.23,0.72,Y!_B!
2014-02-23T15:34:20Z,StatMove,0.17,-0.59,-0.19,Y!_B!
2014-02-23T15:34:21Z,StatMove,-0.11,-0.73,-0.36,Y!_B!
2014-02-23T15:34:21Z,StatMove,-0.11,-0.73,-0.36,Y!_B!
2014-02-23T15:34:22Z,StatMove,-0.11,-0.86,-0.39,Y!_B!
2014-02-23T15:34:22Z,StatMove,-0.11,-0.86,-0.39,Y!_B!
2014-02-23T15:34:23Z,StatMove,-0.17,-0.05,0.44,Y!_B!
2014-02-23T15:34:23Z,StatMove,-0.17,-0.05,0.44,Y!_B!
2014-02-23T15:34:24Z,StatMove,0.03,0.38,0.5,Y!_B!
2014-02-23T15:34:24Z,StatMove,0.03,0.38,0.5,Y!_B!
2014-02-23T15:34:25Z,StatMove,-0.03,0.22,0.88,Y!_B!
2014-02-23T15:34:25Z,StatMove,-0.03,0.22,0.88,Y!_B!
2014-02-23T15:34:26Z,StatMove,-0.34,0.11,1.53,Y!_B!
2014-02-23T15:34:28Z,notMoving,-0.36,-0.02,0.91,Y!_B!
2014-02-23T15:34:29Z,notMoving,-0.34,-0.03,0.86,Y!_B!
2014-02-23T15:34:29Z,notMoving,-0.34,-0.03,0.86,Y!_B!
2014-02-23T15:34:30Z,notMoving,-0.34,0,0.94,Y!_B!
2014-02-23T15:34:30Z,notMoving,-0.34,0,0.94,Y!_B!
2014-02-23T15:34:31Z,notMoving,-0.38,-0.02,0.91,Y!_B!
2014-02-23T15:34:31Z,notMoving,-0.38,-0.02,0.91,Y!_B!
2014-02-23T15:34:32Z,notMoving,-0.36,-0.02,0.88,Y!_B!
2014-02-23T15:34:32Z,notMoving,-0.36,-0.02,0.88,Y!_B!
2014-02-23T15:34:33Z,notMoving,-0.36,-0.02,0.88,Y!_B!
2014-02-23T15:34:33Z,notMoving,-0.36,-0.02,0.88,Y!_B!
2014-02-23T15:34:34Z,notMoving,-0.36,-0.03,0.88,Y!_B!
2014-02-23T15:34:34Z,notMoving,-0.36,-0.03,0.88,Y!_B!
2014-02-23T15:34:35Z,notMoving,-0.34,-0.02,0.89,Y!_B!
2014-02-23T15:34:35Z,notMoving,-0.34,-0.02,0.89,Y!_B!
2014-02-23T15:34:36Z,notMoving,-0.34,-0.03,0.88,Y!_B!
2014-02-23T15:34:36Z,notMoving,-0.34,-0.03,0.88,Y!_B!
2014-02-23T15:34:37Z,notMoving,-0.36,-0.03,0.91,Y!_B!
2014-02-23T15:34:37Z,notMoving,-0.36,-0.03,0.91,Y!_B!
2014-02-23T15:34:38Z,notMoving,-0.34,-0.03,0.88,Y!_B!
2014-02-23T15:34:38Z,notMoving,-0.34,-0.03,0.88,Y!_B!
2014-02-23T15:34:39Z,notMoving,-0.36,-0.02,0.88,Y!_B!
2014-02-23T15:34:39Z,notMoving,-0.36,-0.02,0.88,Y!_B!
2014-02-23T15:34:40Z,notMoving,-0.36,-0.02,0.86,Y!_B!
2014-02-23T15:34:40Z,notMoving,-0.36,-0.02,0.86,Y!_B!
2014-02-23T15:34:41Z,notMoving,-0.38,-0.02,0.89,Y!_B!
2014-02-23T15:34:41Z,notMoving,-0.38,-0.02,0.89,Y!_B!
2014-02-23T15:34:42Z,notMoving,-0.36,-0.02,0.89,Y!_B!
2014-02-23T15:34:42Z,notMoving,-0.36,-0.02,0.89,Y!_B!
2014-02-23T15:34:43Z,notMoving,-0.36,-0.03,0.88,Y!_B!
2014-02-23T15:34:43Z,notMoving,-0.36,-0.03,0.88,Y!_B!
2014-02-23T15:34:44Z,notMoving,-0.36,-0.03,0.86,Y!_B!
2014-02-23T15:34:44Z,notMoving,-0.36,-0.03,0.86,Y!_B!
2014-02-23T15:34:45Z,notMoving,-0.34,-0.03,0.88,Y!_B!
2014-02-23T15:34:45Z,notMoving,-0.34,-0.03,0.88,Y!_B!
2014-02-23T15:34:46Z,notMoving,-0.36,-0.05,0.89,Y!_B!
2014-02-23T15:34:46Z,notMoving,-0.36,-0.05,0.89,Y!_B!
2014-02-23T15:34:47Z,notMoving,-0.36,-0.03,0.88,Y!_B!
2014-02-23T15:34:47Z,notMoving,-0.36,-0.03,0.88,Y!_B!
2014-02-23T15:34:48Z,notMoving,-0.34,-0.03,0.84,Y!_B!
2014-02-23T15:34:48Z,notMoving,-0.34,-0.03,0.84,Y!_B!
2014-02-23T15:34:49Z,notMoving,-0.36,-0.03,0.88,Y!_B!
2014-02-23T15:34:49Z,notMoving,-0.36,-0.03,0.88,Y!_B!
2014-02-23T15:34:50Z,notMoving,-0.34,-0.03,0.89,Y!_B!
2014-02-23T15:34:50Z,notMoving,-0.34,-0.03,0.89,Y!_B!
2014-02-23T15:34:51Z,notMoving,-0.36,-0.03,0.88,Y!_B!
2014-02-23T15:34:51Z,notMoving,-0.36,-0.03,0.88,Y!_B!
2014-02-23T15:34:52Z,notMoving,-0.36,-0.02,0.88,Y!_B!
2014-02-23T15:34:52Z,notMoving,-0.36,-0.02,0.88,Y!_B!
2014-02-23T15:34:53Z,notMoving,-0.36,-0.02,0.86,Y!_B!
2014-02-23T15:34:53Z,notMoving,-0.36,-0.02,0.86,Y!_B!
2014-02-23T15:34:54Z,notMoving,-0.34,-0.02,0.88,Y!_B!
2014-02-23T15:34:54Z,notMoving,-0.34,-0.02,0.88,Y!_B!
2014-02-23T15:34:55Z,notMoving,-0.34,-0.03,0.88,Y!_B!
2014-02-23T15:34:55Z,notMoving,-0.34,-0.03,0.88,Y!_B!
2014-02-23T15:34:56Z,notMoving,-0.34,0,0.88,Y!_B!
2014-02-23T15:34:56Z,notMoving,-0.34,0,0.88,Y!_B!
2014-02-23T15:34:57Z,notMoving,-0.34,-0.02,0.88,Y!_B!
2014-02-23T15:34:57Z,notMoving,-0.34,-0.02,0.88,Y!_B!
2014-02-23T15:34:58Z,notMoving,-0.36,-0.03,0.88,Y!_B!
2014-02-23T15:34:58Z,notMoving,-0.36,-0.03,0.88,Y!_B!
2014-02-23T15:34:59Z,notMoving,-0.36,-0.03,0.89,Y!_B!
2014-02-23T15:35:00Z,StatMove,-0.36,-0.03,0.89,Y!_B!
2014-02-23T15:35:01Z,StatMove,-0.36,-0.03,0.89,Y!_B!
2014-02-23T15:35:01Z,StatMove,-0.36,-0.03,0.89,Y!_B!
2014-02-23T15:35:02Z,StatMove,-0.36,-0.03,0.88,Y!_B!
2014-02-23T15:35:02Z,StatMove,-0.36,-0.03,0.88,Y!_B!
2014-02-23T15:35:03Z,StatMove,-0.34,-0.03,0.88,Y!_B!
2014-02-23T15:35:03Z,StatMove,-0.34,-0.03,0.88,Y!_B!
2014-02-23T15:35:04Z,StatMove,-0.36,-0.06,0.91,Y!_B!
2014-02-23T16:24:30Z,Nest,0.08,0.34,0.88,Y!_B!
2014-02-23T16:24:31Z,Nest,0.08,0.34,0.88,Y!_B!
2014-02-23T16:24:31Z,Nest,0.08,0.34,0.88,Y!_B!
2014-02-23T16:24:32Z,Nest,0.08,0.34,0.86,Y!_B!
2014-02-23T16:24:32Z,Nest,0.08,0.34,0.86,Y!_B!
2014-02-23T16:24:33Z,Nest,0.08,0.34,0.86,Y!_B!
2014-02-23T16:24:33Z,Nest,0.08,0.34,0.86,Y!_B!
2014-02-23T16:24:34Z,Nest,0.08,0.34,0.88,Y!_B!
2014-02-23T16:24:34Z,Nest,0.08,0.34,0.88,Y!_B!
2014-02-23T16:24:35Z,Nest,0.08,0.34,0.86,Y!_B!
2014-02-23T16:24:35Z,Nest,0.08,0.34,0.86,Y!_B!
2014-02-23T16:24:36Z,Nest,0.08,0.34,0.88,Y!_B!
2014-02-23T16:24:36Z,Nest,0.08,0.34,0.88,Y!_B!
2014-02-23T16:24:37Z,Nest,0.08,0.34,0.88,Y!_B!
2014-02-23T16:24:37Z,Nest,0.08,0.34,0.88,Y!_B!
2014-02-23T16:24:38Z,Nest,0.08,0.34,0.86,Y!_B!
2014-02-23T16:24:38Z,Nest,0.08,0.34,0.86,Y!_B!
2014-02-23T16:24:39Z,Nest,0.08,0.34,0.86,Y!_B!
2014-02-23T16:24:39Z,Nest,0.08,0.34,0.86,Y!_B!
2014-02-23T16:24:40Z,Nest,0.08,0.34,0.86,Y!_B!
2014-02-23T16:24:40Z,Nest,0.08,0.34,0.86,Y!_B!
2014-02-23T16:24:41Z,Nest,0.08,0.34,0.86,Y!_B!
2014-02-23T16:24:41Z,Nest,0.08,0.34,0.86,Y!_B!
2014-02-23T16:24:42Z,Nest,0.08,0.34,0.86,Y!_B!
2014-02-23T16:24:42Z,Nest,0.08,0.34,0.86,Y!_B!
2014-02-23T16:24:43Z,Nest,0.08,0.34,0.89,Y!_B!
2014-02-23T16:24:43Z,Nest,0.08,0.34,0.89,Y!_B!
2014-02-23T16:24:44Z,Nest,0.08,0.34,0.88,Y!_B!
2014-02-23T16:24:44Z,Nest,0.08,0.34,0.88,Y!_B!
2014-02-23T16:24:45Z,Nest,0.08,0.34,0.88,Y!_B!
2014-02-23T16:24:45Z,Nest,0.08,0.34,0.88,Y!_B!
2014-02-23T16:24:46Z,Nest,0.08,0.34,0.88,Y!_B!
2014-02-23T16:24:46Z,Nest,0.08,0.34,0.88,Y!_B!
2014-02-23T16:24:47Z,Nest,0.08,0.34,0.88,Y!_B!
2014-02-23T16:24:47Z,Nest,0.08,0.34,0.88,Y!_B!
2014-02-23T16:24:48Z,Nest,0.08,0.34,0.88,Y!_B!
2014-02-23T16:24:48Z,Nest,0.08,0.34,0.88,Y!_B!
2014-02-23T16:24:49Z,Nest,0.08,0.34,0.86,Y!_B!
2014-02-23T16:24:49Z,Nest,0.08,0.34,0.86,Y!_B!
2014-02-23T16:24:50Z,Nest,0.08,0.34,0.84,Y!_B!
2014-02-23T16:24:50Z,Nest,0.08,0.34,0.84,Y!_B!
2014-02-23T16:24:51Z,Nest,0.08,0.34,0.88,Y!_B!
2014-02-23T16:24:51Z,Nest,0.08,0.34,0.88,Y!_B!
2014-02-23T16:24:52Z,Nest,0.08,0.34,0.84,Y!_B!
2014-02-23T16:24:52Z,Nest,0.08,0.34,0.84,Y!_B!
2014-02-23T16:24:53Z,Nest,0.08,0.34,0.88,Y!_B!
2014-02-23T16:24:53Z,Nest,0.08,0.34,0.88,Y!_B!
2014-02-23T16:24:54Z,Nest,0.08,0.34,0.86,Y!_B!
2014-02-23T16:24:54Z,Nest,0.08,0.34,0.86,Y!_B!
2014-02-23T16:24:55Z,Nest,0.08,0.34,0.86,Y!_B!
2014-02-23T16:24:55Z,Nest,0.08,0.34,0.86,Y!_B!
2014-02-23T16:24:56Z,Nest,0.08,0.34,0.86,Y!_B!
2014-02-23T16:24:56Z,Nest,0.08,0.34,0.86,Y!_B!
2014-02-23T16:24:57Z,Nest,0.08,0.34,0.88,Y!_B!
2014-02-23T16:24:57Z,Nest,0.08,0.34,0.88,Y!_B!
2014-02-23T16:24:58Z,Nest,0.08,0.33,0.86,Y!_B!
2014-02-23T16:24:58Z,Nest,0.08,0.33,0.86,Y!_B!
2014-02-23T16:24:59Z,Nest,0.08,0.34,0.86,Y!_B!
2014-02-23T16:24:59Z,Nest,0.08,0.34,0.86,Y!_B!
2014-02-23T16:25:00Z,Nest,0.08,0.34,0.88,Y!_B!
2014-02-23T16:25:00Z,Nest,0.08,0.34,0.88,Y!_B!
2014-02-23T16:25:01Z,Nest,0.08,0.34,0.86,Y!_B!
2014-02-23T16:25:01Z,Nest,0.08,0.34,0.86,Y!_B!
2014-02-23T16:25:02Z,Nest,0.08,0.34,0.88,Y!_B!
2014-02-23T16:25:02Z,Nest,0.08,0.34,0.88,Y!_B!
2014-02-23T16:25:03Z,Nest,0.08,0.34,0.88,Y!_B!
2014-02-23T16:25:03Z,Nest,0.08,0.34,0.88,Y!_B!
2014-02-23T16:25:04Z,Nest,0.06,0.34,0.88,Y!_B!
2014-02-23T16:25:04Z,Nest,0.06,0.34,0.88,Y!_B!
2014-02-23T16:25:05Z,Nest,0.06,0.34,0.86,Y!_B!
2014-02-23T16:25:05Z,Nest,0.06,0.34,0.86,Y!_B!
2014-02-23T16:25:06Z,Nest,0.08,0.36,0.88,Y!_B!
2014-02-23T16:25:06Z,Nest,0.08,0.36,0.88,Y!_B!
2014-02-23T16:25:07Z,Nest,0.08,0.34,0.86,Y!_B!
2014-02-23T16:25:07Z,Nest,0.08,0.34,0.86,Y!_B!
2014-02-23T16:25:08Z,Nest,0.08,0.34,0.88,Y!_B!
2014-02-23T16:25:08Z,Nest,0.08,0.34,0.88,Y!_B!
2014-02-23T16:25:09Z,Nest,0.08,0.34,0.86,Y!_B!
2014-02-23T16:25:09Z,Nest,0.08,0.34,0.86,Y!_B!
2014-02-23T16:25:10Z,Nest,0.06,0.34,0.84,Y!_B!
2014-02-23T16:25:10Z,Nest,0.06,0.34,0.84,Y!_B!
2014-02-23T16:25:11Z,Nest,0.06,0.34,0.86,Y!_B!
2014-02-23T16:25:11Z,Nest,0.06,0.34,0.86,Y!_B!
2014-02-23T16:25:12Z,Nest,0.08,0.34,0.88,Y!_B!
2014-02-23T16:25:12Z,Nest,0.08,0.34,0.88,Y!_B!
2014-02-23T16:25:13Z,Nest,0.08,0.34,0.86,Y!_B!
2014-02-23T16:25:13Z,Nest,0.08,0.34,0.86,Y!_B!
2014-02-23T16:25:14Z,Nest,0.08,0.34,0.86,Y!_B!
2014-02-23T16:25:14Z,Nest,0.08,0.34,0.86,Y!_B!
2014-02-23T16:25:15Z,Nest,0.06,0.34,0.88,Y!_B!
2014-02-23T16:25:15Z,Nest,0.06,0.34,0.88,Y!_B!
2014-02-23T16:25:16Z,Nest,0.06,0.34,0.86,Y!_B!
2014-02-23T16:25:16Z,Nest,0.06,0.34,0.86,Y!_B!
2014-02-23T16:25:17Z,Nest,0.06,0.34,0.86,Y!_B!
2014-02-23T16:25:17Z,Nest,0.06,0.34,0.86,Y!_B!
2014-02-23T16:25:18Z,Nest,0.08,0.34,0.88,Y!_B!
2014-02-23T16:25:18Z,Nest,0.08,0.34,0.88,Y!_B!
2014-02-23T16:25:19Z,Nest,0.08,0.36,0.89,Y!_B!
2014-02-23T16:25:19Z,Nest,0.08,0.36,0.89,Y!_B!
2014-02-23T16:25:20Z,Nest,0.08,0.34,0.86,Y!_B!
2014-02-23T16:25:20Z,Nest,0.08,0.34,0.86,Y!_B!
2014-02-23T16:25:21Z,Nest,0.06,0.34,0.86,Y!_B!
2014-02-23T16:25:21Z,Nest,0.06,0.34,0.86,Y!_B!
2014-02-23T16:25:22Z,Nest,0.06,0.34,0.88,Y!_B!
2014-02-23T16:25:22Z,Nest,0.06,0.34,0.88,Y!_B!
2014-02-23T16:25:23Z,Nest,0.06,0.34,0.86,Y!_B!
2014-02-23T16:25:23Z,Nest,0.06,0.34,0.86,Y!_B!
2014-02-23T16:25:24Z,Nest,0.06,0.34,0.88,Y!_B!
2014-02-23T16:25:24Z,Nest,0.06,0.34,0.88,Y!_B!
2014-02-23T16:25:25Z,Nest,0.08,0.34,0.88,Y!_B!
2014-02-23T16:25:25Z,Nest,0.08,0.34,0.88,Y!_B!
2014-02-23T16:25:26Z,Nest,0.08,0.34,0.86,Y!_B!
2014-02-23T16:25:26Z,Nest,0.08,0.34,0.86,Y!_B!
2014-02-23T16:25:27Z,Nest,0.06,0.34,0.86,Y!_B!
2014-02-23T16:25:27Z,Nest,0.06,0.34,0.86,Y!_B!
2014-02-23T16:25:28Z,Nest,0.06,0.34,0.86,Y!_B!
2014-02-23T16:25:28Z,Nest,0.06,0.34,0.86,Y!_B!
2014-02-23T16:25:29Z,Nest,0.08,0.34,0.88,Y!_B!
2014-02-23T16:25:29Z,Nest,0.08,0.34,0.88,Y!_B!
2014-02-23T16:25:30Z,Nest,0.06,0.34,0.88,Y!_B!
2014-02-23T16:25:30Z,Nest,0.06,0.34,0.88,Y!_B!
2014-02-23T16:25:31Z,Nest,0.06,0.36,0.86,Y!_B!
2014-02-23T16:25:31Z,Nest,0.06,0.36,0.86,Y!_B!
2014-02-23T16:25:32Z,Nest,0.06,0.36,0.88,Y!_B!
2014-02-24T10:27:11Z,Nest,-0.38,0.3,0.83,Y!_B!
2014-02-24T10:27:12Z,Nest,-0.38,0.3,0.81,Y!_B!
2014-02-24T10:27:12Z,Nest,-0.38,0.3,0.81,Y!_B!
2014-02-24T10:27:13Z,Nest,-0.38,0.3,0.83,Y!_B!
2014-02-24T10:27:13Z,Nest,-0.38,0.3,0.83,Y!_B!
2014-02-24T10:27:14Z,Nest,-0.38,0.3,0.83,Y!_B!
2014-02-24T10:27:14Z,Nest,-0.38,0.3,0.83,Y!_B!
2014-02-24T10:27:15Z,Nest,-0.36,0.3,0.84,Y!_B!
2014-02-24T10:27:15Z,Nest,-0.36,0.3,0.84,Y!_B!
2014-02-24T10:27:16Z,Nest,-0.36,0.3,0.84,Y!_B!
2014-02-24T10:27:16Z,Nest,-0.36,0.3,0.84,Y!_B!
2014-02-24T10:27:17Z,Nest,-0.36,0.3,0.84,Y!_B!
2014-02-24T10:27:17Z,Nest,-0.36,0.3,0.84,Y!_B!
2014-02-24T10:27:18Z,Nest,-0.34,0.31,0.84,Y!_B!
2014-02-24T10:27:18Z,Nest,-0.34,0.31,0.84,Y!_B!
2014-02-24T10:27:19Z,Nest,-0.34,0.31,0.84,Y!_B!
2014-02-24T10:27:19Z,Nest,-0.34,0.31,0.84,Y!_B!
2014-02-24T10:27:20Z,Nest,-0.34,0.31,0.83,Y!_B!
2014-02-24T10:27:20Z,Nest,-0.34,0.31,0.83,Y!_B!
2014-02-24T10:27:21Z,Nest,-0.36,0.3,0.84,Y!_B!
2014-02-24T10:27:21Z,Nest,-0.36,0.3,0.84,Y!_B!
2014-02-24T10:27:22Z,Nest,-0.36,0.3,0.84,Y!_B!
2014-02-24T10:27:22Z,Nest,-0.36,0.3,0.84,Y!_B!
2014-02-24T10:27:23Z,Nest,-0.36,0.3,0.83,Y!_B!
2014-02-24T10:27:23Z,Nest,-0.36,0.3,0.83,Y!_B!
2014-02-24T10:27:24Z,Nest,-0.36,0.3,0.84,Y!_B!
2014-02-24T10:27:24Z,Nest,-0.36,0.3,0.84,Y!_B!
2014-02-24T10:27:25Z,Nest,-0.36,0.31,0.81,Y!_B!
2014-02-24T10:27:25Z,Nest,-0.36,0.31,0.81,Y!_B!
2014-02-24T10:27:26Z,Nest,-0.36,0.31,0.83,Y!_B!
2014-02-24T10:27:26Z,Nest,-0.36,0.31,0.83,Y!_B!
2014-02-24T10:27:27Z,Nest,-0.36,0.3,0.84,Y!_B!
2014-02-24T10:27:27Z,Nest,-0.36,0.3,0.84,Y!_B!
2014-02-24T10:27:28Z,Nest,-0.36,0.3,0.83,Y!_B!
2014-02-24T10:27:28Z,Nest,-0.36,0.3,0.83,Y!_B!
2014-02-24T10:27:29Z,Nest,-0.34,0.3,0.83,Y!_B!
2014-02-24T10:27:29Z,Nest,-0.34,0.3,0.83,Y!_B!
2014-02-24T10:27:30Z,Nest,-0.36,0.31,0.83,Y!_B!
2014-02-24T10:27:30Z,Nest,-0.36,0.31,0.83,Y!_B!
2014-02-24T10:27:31Z,Nest,-0.36,0.3,0.84,Y!_B!
2014-02-24T10:27:31Z,Nest,-0.36,0.3,0.84,Y!_B!
2014-02-24T10:27:32Z,Nest,-0.36,0.3,0.86,Y!_B!
2014-02-24T10:27:32Z,Nest,-0.36,0.3,0.86,Y!_B!
2014-02-24T10:27:33Z,Nest,-0.36,0.3,0.84,Y!_B!
2014-02-24T10:27:33Z,Nest,-0.36,0.3,0.84,Y!_B!
2014-02-24T10:27:34Z,Nest,-0.36,0.3,0.83,Y!_B!
2014-02-24T10:27:34Z,Nest,-0.36,0.3,0.83,Y!_B!
2014-02-24T10:27:35Z,Nest,-0.36,0.3,0.84,Y!_B!
2014-02-24T10:27:35Z,Nest,-0.36,0.3,0.84,Y!_B!
2014-02-24T10:27:36Z,Nest,-0.36,0.3,0.84,Y!_B!
2014-02-24T10:27:36Z,Nest,-0.36,0.3,0.84,Y!_B!
2014-02-24T10:27:37Z,Nest,-0.36,0.3,0.84,Y!_B!
2014-02-24T10:27:37Z,Nest,-0.36,0.3,0.84,Y!_B!
2014-02-24T10:27:38Z,Nest,-0.36,0.3,0.84,Y!_B!
2014-02-24T10:27:38Z,Nest,-0.36,0.3,0.84,Y!_B!
2014-02-24T10:27:39Z,Nest,-0.36,0.3,0.83,Y!_B!
2014-02-24T10:27:39Z,Nest,-0.36,0.3,0.83,Y!_B!
2014-02-24T10:27:40Z,Nest,-0.36,0.3,0.84,Y!_B!
2014-02-24T10:27:40Z,Nest,-0.36,0.3,0.84,Y!_B!
2014-02-24T10:27:41Z,Nest,-0.36,0.31,0.83,Y!_B!
2014-02-24T10:27:41Z,Nest,-0.36,0.31,0.83,Y!_B!
2014-02-24T10:27:42Z,Nest,-0.36,0.31,0.83,Y!_B!
2014-02-24T10:27:42Z,Nest,-0.36,0.31,0.83,Y!_B!
2014-02-24T10:27:43Z,Nest,-0.38,0.3,0.84,Y!_B!
2014-02-24T10:27:43Z,Nest,-0.38,0.3,0.84,Y!_B!
2014-02-24T10:27:44Z,Nest,-0.36,0.3,0.83,Y!_B!
